08095	3126
08097	4260
08099	6825
08101	19781
08103	7915
08105	5058
08107	6799
08109	6850
08111	703
08113	4829
08115	2290
08117	5093
08119	7376
08121	6333
08123	29767
08125	5608
09001	44083
09003	37785
09005	20558
09007	14664
09009	39131
09011	20611
09013	9405
09015	11132
11001	17407
10001	12126
10003	29054
10005	26636
12001	31816
12003	5275
12005	24094
12007	4813
12009	36070
12011	69577
12013	6967
12015	29497
12017	23520
12019	14929
12021	17455
12023	12896
12027	5076
12029	6832
12031	55129
12033	22633
12035	9323
12037	5658
12039	7714
12041	4285
12043	4030
12045	4698
12047	4625
12049	5455
12051	8949
12053	15818
12055	17662
12057	61273
12059	5519
12061	13797
12063	12519
12065	3558
12067	4780
12069	24198
12071	49952
12073	24080
12075	14147
12077	4438
12079	7787
12081	28513
12083	47445
12085	12131
12086	110188
12087	10910
12089	8956
12091	19233
12093	6859
12095	52578
12097	14490
12099	64834
12101	30480
12103	64930
12105	43186
12107	22971
12109	15482
12111	21411
12113	16638
12115	37759
12117	23487
12119	8919
12121	10796
12123	9739
12125	2848
12127	38790
12129	5590
12131	15660
12133	9592
13001	6195
13003	3769
13005	4218
13007	2614
13009	5857
13011	3982
13013	6013
13015	9831
13017	4819
13019	4563
13021	14008
13023	3160
13025	6275
13027	5019
13029	5042
13031	10997
13033	6111
13035	3853
13037	1757
13039	10411
13043	3743
13045	11987
13047	6365
13049	5901
13051	20777
13053	5089
13055	5059
13057	12327
13059	6297
13061	1607
13063	11875
13065	6292
13067	30327
13069	9476
13071	9117
13073	5502
13075	3942
13077	11415
13079	2883
13081	4526
13083	4169
13085	4819
13087	5461
13089	28433
13091	5843
13093	4188
13095	6902
13097	6496
13099	3777
13101	2134
13103	6112
13105	4213
13107	7378
13109	5573
13111	8873
13113	7785
13115	8367
13117	8039
13119	6107
13121	43907
13123	9916
13125	1217
13127	11060
13129	7264
13131	8674
13133	3785
13135	30916
13137	8927
13139	12042
13141	3805
13143	7371
13145	7861
13147	6726
13149	3408
13151	9728
13153	16119
13155	3826
13157	8422
13159	3606
13161	3047
13163	5430
13165	2818
13167	2148
13169	3983
13171	3232
13173	2782
13175	9640
13177	2524
13179	9514
13181	2690
13183	4433
13185	8190
13187	5250
13189	3564
13191	5045
13193	3671
13195	6204
13197	3120
13199	6130
13201	1830
13205	4157
13207	4923
13209	2584
13211	4360
13213	6321
13215	13271
13217	5773
13219	4287
13221	4446
13223	9446
13225	3505
13227	4103
13229	5711
13231	3687
13233	7610
13235	2901
13237	4697
13239	1141
13241	9866
13243	2553
13245	15120
13247	5087
13249	1188
13251	4834
13253	2464
13255	5662
13257	6183
13259	3192
13261	5879
13263	2401
13265	1509
13267	7627
13269	3300
13271	4228
13273	2587
13275	8611
13277	7651
13279	4891
13281	4392
13283	2043
13285	7253
13287	2813
13289	3070
13291	7750
13293	3913
13295	9102
13297	7608
13299	9914
13301	3002
13303	8041
13305	4943
13307	1612
13309	1801
13311	6455
13313	8558
13315	2666
13317	2577
13319	2631
13321	4825
66010	18400
15001	31007
15003	27270
15005	133
15007	11996
15009	15736
19001	8074
19003	5019
19005	4778
19007	4543
19009	5983
19011	13652
19013	14274
19015	11139
19017	5064
19019	10815
19021	4356
19023	4630
19025	7420
19027	5868
19029	8271
19031	9942
19033	6562
19035	8386
19037	7771
19039	6176
19041	4536
19043	6179
19045	7703
19047	10397
19049	8226
19051	3627
19053	7018
19055	5224
19057	7710
19059	4086
19061	8215
19063	5544
19065	12190
19067	9045
19069	8310
19071	6802
19073	3876
19075	3637
19077	7406
19079	4490
19081	3474
19083	4924
19085	5600
19087	9685
19089	6632
19091	6247
19093	5934
19095	9066
19097	5828
19099	13648
19101	8511
19103	9586
19105	10338
19107	4723
19109	11563
19111	6312
19113	19162
19115	7067
19117	3105
19119	3939
19121	9150
19123	5489
19125	5728
19127	5738
19129	7367
19131	3554
19133	4760
19135	2906
19137	3539
19139	5970
19141	8425
19143	5394
19145	4631
19147	7565
19149	6156
19151	7543
19153	23457
19155	14988
19157	5615
19159	6682
19161	4504
19163	26794
19165	8020
19167	6319
19169	16435
19171	6063
19173	3610
19175	3768
19177	3833
19179	11595
19181	6198
19183	5064
19185	6627
19187	13847
19189	3239
19191	12514
19193	23061
19195	5913
19197	4315
16001	32008
16003	3801
16005	9268
16007	4205
16009	5464
16011	9771
16013	8194
16015	6538
16017	15167
16019	10119
16021	6584
16023	2579
16025	1784
16027	16292
16029	5751
16031	11079
16033	8050
16035	9575
16037	5962
16039	12263
16041	11458
16043	9420
16045	3067
16047	15790
16049	14228
16051	4313
16053	16819
16055	17606
16057	6927
16059	6276
16061	2630
16063	10693
16065	3404
16067	18254
16069	6593
16071	7136
16073	20656
16075	3784
16077	4968
16079	7775
16081	7637
16083	13081
16085	7633
16087	3545
17001	11296
17003	3017
17005	5826
17007	4877
17009	2049
17011	11263
17013	2603
17015	4624
17017	5064
17019	16367
17021	9302
17023	6063
17025	6767
17027	7993
17029	8425
17031	155011
17033	6984
17035	4454
17037	9759
17039	5730
17041	5053
17043	43939
17045	5906
17047	3044
17049	7872
17051	10812
17053	4280
17055	10484
17057	9759
17059	3344
17061	5939
17063	5858
17065	4779
17067	8929
17069	2125
17071	4313
17073	9132
17075	10567
17077	12786
17079	4988
17081	9297
17083	4835
17085	7401
17087	4120
17089	26745
17091	10305
17093	6335
17095	8685
17097	43688
17099	17589
17101	6427
17103	7782
17105	9727
17107	8798
17109	6371
17111	20934
17113	18311
17115	11749
17117	15325
17119	24900
17121	11216
17123	4163
17125	5772
17127	3907
17129	3931
17131	4757
17133	5523
17135	10883
17137	7561
17139	3891
17141	8633
17143	15143
17145	5440
17147	4635
17149	7296
17151	2428
17153	3123
17155	2116
17157	8636
17159	5150
17161	12872
17163	26152
17165	6830
17167	19730
17169	3092
17171	2903
17173	8319
17175	2246
17177	7318
17179	12666
17181	5841
17183	12053
17185	3057
17187	5719
17189	5515
17191	8513
17193	6983
17195	9239
17197	38013
17199	11109
17201	20943
17203	7451
18001	8316
18003	20344
18005	8381
18007	2802
18009	4642
18011	5273
18013	3501
18015	8535
18017	11411
18019	10073
18021	5505
18023	4530
18025	3612
18027	11152
18029	4207
18031	4320
18033	4664
18035	11931
18037	8991
18039	13423
18041	3315
18043	5210
18045	4535
18047	4703
18049	6891
18051	7956
18053	8876
18055	7699
18057	18563
18059	6643
18061	5093
18063	9337
18065	7406
18067	7197
18069	6299
18071	5099
18073	5833
18075	4514
18077	5019
18079	4900
18081	10051
18083	8317
18085	10100
18087	11611
18089	27403
18091	11578
18093	7893
18095	13277
18097	55717
18099	5951
18101	5254
18103	5937
18105	8640
18107	12195
18109	7391
18111	3181
18113	12429
18115	896
18117	5729
18119	6087
18121	6513
18123	4946
18125	5598
18127	12441
18129	8059
18131	7611
18133	5630
18135	5477
18137	11522
18139	4008
18141	29681
18143	2832
18145	11753
18147	5999
18149	4484
18151	5656
18153	5435
18155	2071
18157	11249
18159	3193
18161	2356
18163	11844
18165	4033
18167	11312
18169	5526
18171	2700
18173	6778
18175	5641
18177	8336
18179	4019
18181	5543
18183	3960
20001	5526
20003	4634
20005	4369
20007	4286
20009	9984
20011	5161
20013	4745
20015	14208
20017	2876
20019	3713
20021	7241
20023	3102
20025	4190
20027	4318
20029	5089
20031	5074
20033	3019
20035	11750
20037	7733
20039	3983
20041	7284
20043	3370
20045	11195
20047	2961
20049	3312
20051	8517
20053	5771
20055	7398
20057	7100
20059	6059
20061	5100
20063	4223
20065	4321
20067	3289
20069	3194
20071	2513
20073	7698
20075	3330
20077	5054
20079	7047
20081	3363
20083	3728
20085	4707
20087	6100
20089	5529
20091	36849
20093	3221
20095	5939
20097	3797
20099	7271
20101	2334
20103	9915
20105	3793
20107	6052
20109	2993
20111	8143
20113	9251
20115	8086
20117	5856
20119	4129
20121	6705
20123	4626
20125	9917
20127	4133
20129	2427
20131	4711
20133	6050
20135	4737
20137	4744
20139	6557
20141	4731
20143	4095
20145	4761
20147	6549
20149	6033
20151	4906
20153	3836
20155	12415
20157	5083
20159	6093
20161	8850
20163	5491
20165	4842
20167	7413
20169	8454
20171	2558
20173	40944
20175	4634
20177	15216
20179	3532
20181	3962
20183	4901
20185	4678
20187	2827
20189	3225
20191	9966
20193	4726
20195	4264
20197	4691
20199	2450
20201	5545
20203	2302
20205	5459
20207	3612
20209	17792
21001	4137
21003	4605
21005	2688
21007	2298
21009	6850
21011	3291
21013	7788
21015	6493
21017	3984
21019	5640
21021	4295
21023	1605
21025	5794
21027	6047
21029	7628
21031	4216
21033	4105
21035	7779
21037	11032
21039	1741
21041	2802
21043	7271
21045	4962
21047	11660
21049	3936
21051	5593
21053	2210
21055	3436
21057	2895
21059	10630
21061	2733
21063	3003
21065	3838
21067	11455
21069	4393
21071	9631
21073	5492
21075	2400
21077	2041
21079	3881
21081	3634
21083	7385
21085	5407
21087	3481
21089	9168
21091	2630
21093	13483
21095	10992
21097	3722
21099	5034
21101	7309
21103	4436
21105	2080
21107	9001
21109	4384
21111	39662
21113	3939
21115	6629
21117	12284
21119	4896
21121	8244
21123	2864
21125	9806
21127	6757
21129	2609
21131	7410
21133	8217
21135	5672
21137	5949
21139	3108
21141	6908
21143	3903
21145	9007
21147	4781
21149	2739
21151	10683
21153	3235
21155	3570
21157	7749
21159	2639
21161	3918
21163	5061
21165	2013
21167	3351
21169	3245
21171	3185
21173	3206
21175	4393
21177	7738
21179	5896
21181	1890
21183	5491
21185	5460
21187	3598
21189	2410
21191	2722
21193	8503
21195	10384
21197	2759
21199	10640
21201	659
21203	5183
21205	4122
21207	4752
21209	5555
21211	5374
21213	2661
21215	2730
21217	3070
21219	3126
21221	6139
21223	2151
21225	4367
21227	10677
21229	3186
21231	4710
21233	4302
21235	8704
21237	2672
21239	2789
22001	10581
22003	6513
22005	7915
22007	4193
22009	5632
22011	9373
22013	6156
22015	9507
22017	28949
22019	19294
22021	3799
22023	4066
22025	4286
22027	7075
22029	7814
22031	6468
22033	19995
22035	2057
22037	4543
22039	7278
22041	11042
22043	7183
22045	9359
22047	6010
22049	5172
22051	28887
22053	7466
22055	16732
22057	10120
22059	8560
22061	6604
22063	9058
22065	6161
22067	4630
22069	10681
22071	35551
22073	12463
22075	6793
22077	4927
22079	15178
22081	2843
22083	9172
22085	9046
22087	4968
22089	12436
22091	4039
22093	6351
22095	7302
22097	14849
22099	7071
22101	11048
22103	43701
22105	15479
22107	6085
22109	9253
22111	8210
22113	10897
22115	15089
22117	11214
22119	8479
22121	3397
22123	5128
22125	2708
22127	6670
25001	39197
25003	18436
25005	30220
25007	9084
25009	39217
25011	10680
25013	24808
25015	10420
25017	72175
25019	6326
25021	33160
25023	32731
25025	20472
25027	49127
24001	19238
24003	28833
24005	70740
24009	17976
24011	9955
24013	26528
24015	19809
24017	30672
24019	14419
24021	37609
24023	9901
24025	26518
24027	27278
24029	7647
24031	38316
24033	66225
24035	6467
24037	15979
24039	9925
24041	16059
24043	12234
24045	23768
24047	18210
24510	38261
23001	9713
23003	18410
23005	36094
23007	9642
23009	21643
23011	18526
23013	9663
23015	11778
23017	15589
23019	19780
23021	8436
23023	7354
23025	14358
23027	10467
23029	14261
23031	29233
26001	6694
26003	6638
26005	14751
26007	6454
26009	10824
26011	5378
26013	6219
26015	8193
26017	10967
26019	6767
26021	19379
26023	6129
26025	14568
26027	7300
26029	8946
26031	13057
26033	11154
26035	10394
26037	7735
26039	11996
26041	10421
26043	9091
26045	9616
26047	9004
26049	27737
26051	6305
26053	6830
26055	13056
26057	6862
26059	6941
26061	11271
26063	9945
26065	18192
26067	7468
26069	7866
26071	8511
26073	7693
26075	14756
26077	17408
26079	9573
26081	38382
26083	2606
26085	8662
26087	9335
26089	9399
26091	10391
26093	17772
26095	4569
26097	7218
26099	42313
26101	9032
26103	19604
26105	6866
26107	8912
26109	8305
26111	9697
26113	6505
26115	11885
26117	11404
26119	9742
26121	17250
26123	11367
26125	70962
26127	10459
26129	8901
26131	5651
26133	6872
26135	7618
26137	9439
26139	18911
26141	8255
26143	10983
26145	18990
26147	15469
26149	9135
26151	9825
26153	5563
26155	7565
26157	9235
26159	10368
26161	20617
26163	96069
26165	7510
27001	9384
27003	17929
27005	11100
27007	11341
27009	4158
27011	3216
27013	9106
27015	5340
27017	7017
27019	7784
27021	17163
27023	4110
27025	7618
27027	9253
27029	5541
27031	5836
27033	4020
27035	16059
27037	23302
27039	3897
27041	8537
27043	5531
27045	7590
27047	7922
27049	8836
27051	4252
27053	54795
27055	5060
27057	9575
27059	6468
27061	17110
27063	5162
27065	4360
27067	8436
27069	5253
27071	6034
27073	4712
27075	7330
27077	3458
27079	5552
27081	3731
27083	5898
27085	6100
27087	2649
27089	9673
27091	5741
27093	6434
27095	5753
27097	9361
27099	7551
27101	4117
27103	5189
27105	5222
27107	5122
27109	11749
27111	24625
27113	5012
27115	12391
27117	3638
27119	14102
27121	5297
27123	26181
27125	2808
27127	7583
27129	7571
27131	8293
27133	3776
27135	9033
27137	39244
27139	7431
27141	7701
27143	5803
27145	17483
27147	5406
27149	3775
27151	5773
27153	8563
27155	3160
27157	5369
27159	4203
27161	3866
27163	13341
27165	3776
27167	4676
27169	7044
27171	12674
27173	4898
29001	5387
29003	10378
29005	3233
29007	15231
29009	22928
29011	10772
29013	13404
29015	8706
29017	4188
29019	13437
29021	20216
29023	21364
29025	9166
29027	9382
29029	14644
29031	10385
29033	5591
29035	4473
29037	13695
29039	5326
29041	13692
29043	10255
29045	7927
29047	19033
29049	4863
29051	7568
29053	5312
29055	8121
29057	9504
29059	11681
29061	10502
29063	3485
29065	5715
29067	11932
29069	7511
29071	17683
29073	5400
29075	3602
29077	22715
29079	8106
29081	8638
29083	6713
29085	4871
29087	3216
29089	9458
29091	12530
29093	3850
29095	49239
29097	16192
29099	21706
29101	24915
29103	2638
29105	16474
29107	8668
29109	8465
29111	3737
29113	9358
29115	6181
29117	5408
29119	6187
29121	6923
29123	3497
29125	3553
29127	9218
29129	2946
29131	7409
29133	4894
29135	4636
29137	3700
29139	5377
29141	8781
29143	8048
29145	11007
29147	6552
29149	6058
29151	4281
29153	5877
29155	7200
29157	4846
29159	18893
29161	9390
29163	13826
29165	10875
29167	7300
29169	14229
29171	5296
29173	4044
29175	5639
29177	5846
29179	4448
29181	4849
29183	21982
29185	5311
29186	4578
29187	11759
29189	51296
29195	14505
29197	3616
29199	2502
29201	11670
29203	5585
29205	3018
29207	8926
29209	10289
29211	3554
29213	9563
29215	9534
29217	17306
29219	15429
29221	7667
29223	6355
29225	8497
29227	1635
29229	12297
29510	14259
69085	128
69100	949
69110	5760
69120	772
28001	4850
28003	6754
28005	4404
28007	5148
28009	3086
28011	15881
28013	4327
28015	5245
28017	3678
28019	2819
28021	2835
28023	4838
28025	4586
28027	14581
28029	5835
28031	7155
28033	11489
28035	9398
28037	3555
28039	4653
28041	6198
28043	5206
28045	9356
28047	16320
28049	19283
28051	5503
28053	3058
28055	3207
28057	5614
28059	17651
28061	5552
28063	2590
28065	4681
28067	12863
28069	4193
28071	6423
28073	8496
28075	10920
28077	4711
28079	4762
28081	10300
28083	8445
28085	5787
28087	8050
28089	8714
28091	7243
28093	6632
28095	8131
28097	3617
28099	5543
28101	5066
28103	4007
28105	5178
28107	7559
28109	12524
28111	4475
28113	7784
28115	4594
28117	5426
28119	5602
28121	11592
28123	5020
28125	4831
28127	6513
28129	5031
28131	3739
28133	13539
28135	6794
28137	4504
28139	3954
28141	5811
28143	7115
28145	4270
28147	4061
28149	5436
28151	9310
28153	7230
28155	3167
28157	2878
28159	4600
28161	5239
28163	6376
30001	11847
30003	14426
30005	8529
30007	4908
30009	7322
30011	6213
30013	13498
30015	5716
30017	7912
30019	2433
30021	2840
30023	2425
30025	3587
30027	6136
30029	23803
30031	22269
30033	9803
30035	8032
30037	3594
30039	3796
30041	10224
30043	6949
30045	4561
30047	11529
30049	31281
30051	4307
30053	17129
30055	2241
30057	8447
30059	6113
30061	3712
30063	17810
30065	6566
30067	7712
30069	3528
30071	7983
30073	4188
30075	10408
30077	5162
30079	1726
30081	11720
30083	6077
30085	6161
30087	8672
30089	9118
30091	3851
30093	7634
30095	5449
30097	6758
30099	5297
30101	4162
30103	3165
30105	8758
30107	3385
30109	1312
30111	17439
37001	14877
37003	6378
37005	5170
37007	5520
37009	7409
37011	6332
37013	10116
37015	3765
37017	7261
37019	19418
37021	31258
37023	13942
37025	14234
37027	12102
37029	1198
37031	10246
37033	4815
37035	18832
37037	11743
37039	10903
37041	1998
37043	3918
37045	11703
37047	10530
37049	10697
37051	23213
37053	3752
37055	6512
37057	15050
37059	39005
37061	15640
37063	17787
37065	8097
37067	29440
37069	8809
37071	17356
37073	2237
37075	3857
37077	8002
37079	2352
37081	29546
37083	10297
37085	14262
37087	16769
37089	19788
37091	3468
37093	8368
37095	2599
37097	16824
37099	15697
37101	15520
37103	3294
37105	11695
37107	8378
37109	7965
37111	9753
37113	12700
37115	8830
37117	4335
37119	42841
37121	3816
37123	7286
37125	19569
37127	12074
37129	18692
37131	5746
37133	13252
37135	14823
37137	3523
37139	3678
37141	8430
37143	2152
37145	7257
37147	13312
37149	6250
37151	16691
37153	11565
37155	19613
37157	12805
37159	15105
37161	14996
37163	8900
37165	10338
37167	9670
37169	8307
37171	13289
37173	5823
37175	11203
37177	1993
37179	14997
37181	6966
37183	54303
37185	5511
37187	3115
37189	11093
37191	11315
37193	14993
37195	7655
37197	6959
37199	7238
38001	6894
38003	12543
38005	12221
38007	8617
38009	15089
38011	10063
38013	9840
38015	21139
38017	28024
38019	11091
38021	7421
38023	10224
38025	16390
38027	4709
38029	12887
38031	6087
38033	8350
38035	10080
38037	11525
38039	6308
38041	8802
38043	9678
38045	9217
38047	5501
38049	14730
38051	6990
38053	24233
38055	20756
38057	12873
38059	20879
38061	16163
38063	7599
38065	6692
38067	7319
38069	7590
38071	9979
38073	7026
38075	8143
38077	13983
38079	12142
38081	7494
38083	6431
38085	6083
38087	8444
38089	18625
38091	5523
38093	23377
38095	6865
38097	8556
38099	14064
38101	27649
38103	9398
38105	25898
31001	10168
31003	8594
31005	1045
31007	3205
31009	855
31011	7792
31013	6933
31015	3441
31017	2973
31019	19187
31021	6960
31023	9252
31025	13421
31027	9988
31029	2951
31031	6100
31033	9602
31035	8307
31037	7231
31039	9181
31041	17832
31043	5504
31045	3915
31047	14253
31049	3332
31051	3147
31053	12368
31055	34728
31057	1974
31059	6370
31061	5611
31063	5491
31065	8149
31067	7164
31069	4617
31071	2189
31073	3895
31075	1090
31077	4110
31079	9117
31081	8549
31083	5849
31085	2350
31087	3904
31089	8158
31091	492
31093	8089
31095	6787
31097	5382
31099	4973
31101	4465
31103	2569
31105	5966
31107	11691
31109	20210
31111	19183
31113	1260
31115	943
31117	771
31119	12422
31121	8189
31123	7995
31125	4788
31127	5866
31129	5705
31131	11345
31133	5302
31135	2778
31137	7991
31139	7117
31141	13599
31143	5631
31145	6894
31147	7602
31149	1546
31151	5619
31153	18145
31155	15731
31157	8362
31159	5644
31161	6712
31163	6449
31165	5263
31167	6218
31169	5672
31171	659
31173	5501
31175	6293
31177	11091
31179	3628
31181	5504
31183	1303
31185	8732
33001	9411
33003	14113
33005	12658
33007	8316
33009	18359
33011	34179
33013	16930
33015	22148
33017	11561
33019	8571
34001	32589
34003	39622
34005	33795
34007	27114
34009	14275
34011	11217
34013	21880
34015	19398
34017	9631
34019	12134
34021	16835
34023	34507
34025	49838
34027	26298
34029	42462
34031	18144
34033	5733
34035	17228
34037	14933
34039	19022
34041	12584
35001	43616
35003	11803
35005	29337
35006	19312
35007	13129
35009	8520
35011	7659
35013	24120
35015	28356
35017	15426
35019	7340
35021	5260
35023	8684
35025	35271
35027	15750
35028	1670
35029	15893
35031	47298
35033	5947
35035	21129
35037	10208
35039	36338
35041	5526
35043	28429
35045	58425
35047	16814
35049	22779
35051	12627
35053	17026
35055	16226
35057	11415
35059	10872
35061	14787
32001	12601
32003	85457
32005	7829
32007	41714
32009	10639
32011	8778
32013	19613
32015	11151
32017	17618
32019	10977
32021	14724
32023	42009
32027	15228
32029	3987
32031	39970
32033	35810
32510	4626
36001	18643
36003	12851
36005	12989
36007	14667
36009	15421
36011	11563
36013	16954
36015	7380
36017	9315
36019	10279
36021	15063
36023	5474
36025	16312
36027	22224
36029	41570
36031	11666
36033	9584
36035	6807
36037	5296
36039	11210
36041	4447
36043	10237
36045	15963
36047	21654
36049	6959
36051	7642
36053	8423
36055	33714
36057	7368
36059	63673
36061	8485
36063	10284
36065	20455
36067	24110
36069	9227
36071	31857
36073	3948
36075	13475
36077	12593
36079	10204
36081	35980
36083	16097
36085	15257
36087	13493
36089	19336
36091	17227
36093	9392
36095	8136
36097	5686
36099	5169
36101	18991
36103	109026
36105	18223
36107	6658
36109	8234
36111	27175
36113	12200
36115	10237
36117	9356
36119	41879
36121	6214
36123	5163
39001	7392
39003	20945
39005	17634
39007	12312
39009	11902
39011	14612
39013	11807
39015	7842
39017	18017
39019	6164
39021	4983
39023	12038
39025	12119
39027	5417
39029	17715
39031	7943
39033	14162
39035	45439
39037	20636
39039	13238
39041	9894
39043	10473
39045	13551
39047	4380
39049	54273
39051	13105
39053	5221
39055	4975
39057	10990
39059	9563
39061	37572
39063	8884
39065	4241
39067	5357
39069	12166
39071	7837
39073	7379
39075	20842
39077	16056
39079	6302
39081	9942
39083	20873
39085	9815
39087	11035
39089	38029
39091	9226
39093	13136
39095	24845
39097	4659
39099	18187
39101	5374
39103	8537
39105	6000
39107	23734
39109	13843
39111	5215
39113	31306
39115	6646
39117	4691
39119	10503
39121	5273
39123	7121
39125	4814
39127	6860
39129	4665
39131	6191
39133	26479
39135	13251
39137	14539
39139	27344
39141	10531
39143	8138
39145	11045
39147	7648
39149	10622
39151	30176
39153	33543
39155	17269
39157	15251
39159	5169
39161	11629
39163	4398
39165	14524
39167	10494
39169	21312
39171	14919
39173	12188
39175	4265
40001	6298
40003	5419
40005	5066
40007	10186
40009	6572
40011	6417
40013	8475
40015	12057
40017	9850
40019	9983
40021	12365
40023	5404
40025	4698
40027	16589
40029	3509
40031	14391
40033	3479
40035	5425
40037	16751
40039	8363
40041	12761
40043	6681
40045	6104
40047	11152
40049	9838
40051	10117
40053	5905
40055	4166
40057	3082
40059	4307
40061	4659
40063	5826
40065	6832
40067	2817
40069	4379
40071	9779
40073	10116
40075	6828
40077	3750
40079	15472
40081	10960
40083	9508
40085	3316
40087	7060
40089	16463
40091	7368
40093	5234
40095	4325
40097	9846
40099	4486
40101	15155
40103	6015
40105	4644
40107	5175
40109	43039
40111	10398
40113	21764
40115	7640
40117	7099
40119	11656
40121	15064
40123	9386
40125	11373
40127	6521
40129	4013
40131	11485
40133	7987
40135	9982
40137	8741
40139	14163
40141	5373
40143	47010
40145	11318
40147	9271
40149	6576
40151	4988
40153	6553
41001	14148
41003	11467
41005	32683
41007	14740
41009	8669
41011	20328
41013	12343
41015	10294
41017	30084
41019	29364
41021	2833
41023	18519
41025	22138
41027	4890
41029	37650
41031	8812
41033	21223
41035	33905
41037	27582
41039	46598
41041	16229
41043	24820
41045	22158
41047	23783
41049	8374
41051	41103
41053	9672
41055	1747
41057	15025
41059	24264
41061	12090
41063	7183
41065	9535
41067	28505
41069	5270
41071	12264
42001	13778
42003	81041
42005	14944
42007	19060
42009	41313
42011	46519
42013	15877
42015	12917
42017	36077
42019	18105
42021	20358
42023	2479
42025	9348
42027	18787
42029	34784
42031	10941
42033	40696
42035	11877
42037	13936
42039	14753
42041	16115
42043	22867
42045	23621
42047	7124
42049	21210
42051	21951
42053	3990
42055	14893
42057	4418
42059	13262
42061	14307
42063	18125
42065	11307
42067	6029
42069	19997
42071	35862
42073	12168
42075	14868
42077	36307
42079	29067
42081	24854
42083	9695
42085	13487
42087	8990
42089	22114
42091	36886
42093	3270
42095	27393
42097	26949
42099	12091
42101	46315
42103	13611
42105	7273
42107	21068
42109	16422
42111	16169
42113	4643
42115	10931
42117	11213
42119	7846
42121	10770
42123	9039
42125	23990
42127	12781
42129	42529
42131	6158
42133	35330
72001	3715
72003	4472
72005	5314
72007	4101
72009	2314
72011	3431
72013	9841
72015	1673
72017	2018
72019	3556
72021	11646
72023	5544
72025	9574
72027	3828
72029	3745
72031	9607
72033	1702
72035	4531
