# I changed quite a lot of definitions because it Polylines higher than 0x2c (maybe 0x2a is even the last one still rendered) don't seem to be compatible - either to mgkmap in general or to the preproces.pl file. Therefore all polylines are used up.
# Other polylines
point|power|generator|0x64|0x00|21
point|power|sub_station|0x64|0x00|21
point|power|tower|0x64|0x00|21
point|natural|beach|0x66|0x04|20
point|natural|cliff|0x66|0x07|20
point|natural|peak|0x66|0x16|20
point|natural|rock|0x66|0x14|20
point|natural|spring|0x65|0x11|23
point|natural|geyser|0x65|0x09|22
point|natural|glacier|0x65|0x0a|20
point|place|city|0x04||10
point|place|hamlet|0x11||23
point|place|locality|0x11||23
point|place|suburb|0x0a||23
point|place|town|0x08||16
point|place|village|0x0b||20
point|railway|halt|0x2f|0x08|22
point|railway|station|0x2f|0x08|22
point|railway|tram_stop|0x2f|0x08|23
point|shop|bakers|0x2e|0x00|23
point|shop|bakery|0x2e|0x00|23
point|shop|butchers|0x2e|0x00|23
point|shop|butcher|0x2e|0x00|23
point|shop|book|0x2e|0x00|23
point|shop|convenience|0x2e|0x00|23
point|shop|doityourself|0x2e|0x00|23
point|shop|kiosk|0x2e|0x00|23
point|shop|outdoor|0x2e|0x00|23
point|shop|bicycle|0x2e|0x00|23
point|shop|supermarket|0x2e|0x00|23
point|shop|electronics|0x2e|0x00|23
point|tourism|attraction|0x64|0x02|23
point|tourism|camp_site|0x2b|0x03|23
point|tourism|caravan_site|0x2b|0x03|23
point|tourism|hotel|0x2b|0x01|23
point|tourism|guest_house|0x2b|0x01|20
point|tourism|information|0x4c|0x00|23
point|tourism|motel|0x2b|0x01|23
point|tourism|picnic_site|0x4a|0x00|23
point|tourism|theme_park|0x2c|0x01|23
point|tourism|viewpoint|0x52|0x00|23
point|tourism|zoo|0x2c|0x07|23


# Land-use Polygons

polygon|amenity|college|0x0a||18
polygon|amenity|grave_yard|0x1a||22
polygon|amenity|hospital|0x0b||22
polygon|amenity|parking|0x05||22
polygon|amenity|bicycle_parking|0x05||22
polygon|amenity|prison|0x04||22
polygon|amenity|public_building|0x0a||22
polygon|amenity|supermarket|0x08||22
polygon|amenity|university|0x0a||22
polygon|amenity|school|0x0a||22
polygon|shop|supermarket|0x08||22
polygon|aeroway|apron|0x0e||20
polygon|aeroway|terminal|0x13||20
polygon|building|commercial|0x13||22
polygon|building|church|0x13||22
polygon|building|cathedral|0x13||22
polygon|building|railroad_station|0x13||22
polygon|building|university|0x13||22
polygon|building|tower|0x13||22
polygon|building|tramdepot|0x13||22
polygon|building|sport|0x19||22
polygon|building|yes|0x13||22
polygon|landuse|allotments|0x4e||22
polygon|landuse|cemetary|0x1a||22
polygon|landuse|cemetery|0x1a||22
polygon|landuse|commercial|0x0c||22
polygon|landuse|forest|0x50||16
polygon|landuse|industrial|0x0c||22
polygon|landuse|reservoir|0x3f||22
polygon|landuse|residential|0x01||22
polygon|place|locality|0x0d||24
polygon|landuse|runway|0x0e||20
polygon|leisure|common|0x0d||20
polygon|leisure|garden|0x4e||22
polygon|leisure|golf_course|0x18||22
polygon|leisure|miniature_golf|0x18||22
polygon|leisure|marina|0x09||22
polygon|leisure|nature_reserve|0x16||20
polygon|leisure|park|0x17||22
polygon|leisure|pitch|0x19||22
polygon|leisure|sports_center|0x19||22
polygon|leisure|sports_centre|0x19||22
polygon|leisure|stadium|0x19||22
polygon|leisure|track|0x19||22
polygon|leisure|water_park|0x09||22
polygon|military|airfield|0x04||22
polygon|military|barracks|0x04||22
polygon|military|danger_area|0x04||22
polygon|military|range|0x04||22
polygon|power|generator|0x0c||22
polygon|power|sub_station|0x0c||22
polygon|natural|wood|0x50||20
polygon|natural|lake|0x3c||14
polygon|natural|marsh|0x51||22
polygon|natural|mud|0x51||22
polygon|natural|scrub|0x4f||22
polygon|natural|scree|0x4f||22
polygon|natural|water|0x3c||14
polygon|natural|land|0x54||14
polygon|natural|glacier|0x4d||14
polygon|sport|pitch|0x19||22
polygon|sport|tennis|0x19||22
polygon|sport|soccer|0x19||22
polygon|sport|football|0x19||22
polygon|sport|horse_racing|0x19||22
polygon|sport|golf|0x18||22
polygon|sport|model_aerodrome|0x0e||22
polygon|tourism|zoo|0x17||22
polygon|historic|archaeological_site|0x0d||22
polygon|waterway|riverbank|0x3c||14
polygon|man-made|wastewater_plant|0x3c||22
polygon|man-made|pool|0x3c||22
