# Points
# New categories found under the following sections in Mapsource.
# bicycle rental: transportation/car_rental; 
# traffic_lights: Other/Business Services; 
# hunting_blind: Other/Social_services; 
# Windpower: Other/Repair_Service.
# Wlan (mainly Fon AP), Other Communications
polygon|sport|motor|0x20||20
# 0x21 empty
polygon|sport|skating|0x22||21
polygon|sport|skateboard|0x22||21
polygon|sport|table_tennis|0x23||22
polygon|sport|athletics|0x24||21
polygon|building|sport|0x25||22
# 0x26 to 0x3a empty 
polygon|man-made|wastewater_plant|0x3b||22
polygon|natural|lake|0x3c||14
polygon|natural|water|0x3c||14
polygon|man-made|pool|0x3d||22
polygon|waterway|riverbank|0x3e||14
polygon|landuse|reservoir|0x3f||22
polygon|natural|reservoir|0x3f||22
polygon|natural|basin|0x41||20
polygon|tourism|zoo|0x42||22
polygon|building|railroad_station|0x43||22
polygon|landuse|construction|0x44||18
polygon|landuse|greenfield|0x44||18
polygon|landuse|brownfield|0x45||18
# 0x46-0x49 empty
# 0x4a reserved for outer line around the map, 0x4b only to be used in typfile as background colour definition
polygon|landuse|farm|0x4c||18
polygon|natural|glacier|0x4d||14
polygon|landuse|allotments|0x4e||22
polygon|leisure|garden|0x4e||22
polygon|natural|scrub|0x4f||22
polygon|natural|scrubs|0x4f||22
polygon|natural|scree|0x4f||22
polygon|natural|fell|0x4f||18
polygon|natural|heath|0x4f||18
polygon|landuse|forest|0x50||16
polygon|natural|wood|0x50||20
polygon|natural|marsh|0x51||22
polygon|natural|mud|0x51||22
polygon|landuse|landfill|0x52||18
#not yet in typfile
polygon|natural|bay|0x53||18
#not yet in typflie
polygon|natural|land|0x54||14
polygon|building|yes|0x13||22
polygon|building|tower|0x55||22
#0x56 and above empty, however how far can one go? 0x5f should still be possible
#
#
# Cycleroutes - as there is no draworder for Polylines, if one line is tagged with two definitions, the one higher up in the list will be used (not the one with the lower 0xNUMBER)
polyline|highway|steps|0x12||22
polyline|highway|ncn_major|0x0e||10
polyline|highway|rcn_major|0x0e||12
polyline|highway|ncn_minor|0x0e||10
polyline|highway|rcn_minor|0x0e||12
polyline|highway|lcn_major|0x0e||14
polyline|highway|lcn_minor|0x0e||15
polyline|highway|ncn_offroad|0x0f||10
polyline|highway|rcn_offroad|0x0f||12
polyline|highway|lcn_offroad|0x0f||15
polyline|highway|taxiway|0x09||22
polyline|highway|busway|0x09||22
polyline|highway|buslane|0x09||22
polyline|aeroway|bus_guideway|0x09||22
# Cycleways and mountain lifts
polyline|highway|cycleway|0x0b||20
polyline|piste:type|downhill|0x0c||20
polyline|piste:type|snow_park|0x0c||20
polyline|piste:type|downhill|0x0c||20
polyline|aerialway|drag_lift|0x0d||20
polyline|piste:lift|drag_lift|0x0d||20
polyline|aerialway|t-bar|0x0d||20
polyline|piste:lift|t-bar|0x0d||20
polyline|aerialway|schlepplift|0x0d||20
polyline|piste:lift|schlepplift|0x0d||20
polyline|aerialway|platter|0x0d||20
polyline|aerialway|rope_tow|0x0d||20
polyline|aerialway|j-bar|0x0d||20
polyline|aerialway|cable_car|0x15||16
polyline|aerialway|gondola|0x15||16
polyline|aerialway|mixed_lift|0x15||16
polyline|aerialway|chair_lift|0x16||18
polyline|tracktype|grade1|0x08||22
polyline|tracktype|grade2|0x10||22
polyline|tracktype|grade4|0x11||22
polyline|tracktype|grade5|0x11||22
polyline|highway|unsurfaced|0x10||22
polyline|highway|path|0x11||22
polyline|highway|track|0x10||22
# Pedestrians only
polyline|highway|footpath|0x29||22
polyline|highway|footway|0x2a||22
polyline|highway|pedestrian|0x2a||22
# other polylines
polyline|railway|subway|0x13||19
polyline|railway|light_rail|0x14||20
polyline|railway|rail|0x14||17
polyline|railway|tram|0x14||20
polyline|railway|narrow_gauge|0x14||22
# 0x17 not shown in Mapsource
polyline|waterway|stream|0x18||22
polyline|natural|coastline|0x19||10
polyline|route|ferry|0x1a||20
polyline|waterway|drain|0x1b||22
polyline|boundary|political|0x1c||10
polyline|boundary|administrative|0x1d||20
polyline|boundary|national|0x1e||10
polyline|waterway|river|0x1f||10
polyline|waterway|canal|0x1f||22
polyline|waterway|riverbank|0x49||20
# Attention: Not yet in Typfile 0x49 - will not show in Mapsource
polyline|contour_ext|elevation_minor|0x20||23
polyline|contour_ext|elevation_medium|0x21||22
polyline|contour_ext|elevation_major|0x22||20
# 0x20-0x25 are reserved for elevation and depth (=underwater) contourlines
polyline|aeroway|runway|0x27||20
polyline|aeroway|taxiway|0x27||23
polyline|aeroway|apron|0x27||23
polyline|power|line|0x28||23
# 0x2b - 0x3f not shown in Mapsource
polyline|highway|bridleway|0x00||21
polyline|highway|byway|0x00||21
polyline|highway|motorway|0x01||10
polyline|highway|motorway_link|0x02||18
polyline|highway|trunk|0x03||16
polyline|highway|trunk_link|0x03||16
polyline|highway|primary|0x04||19
polyline|highway|primary_link|0x04||19
polyline|highway|secondary|0x05||20
polyline|highway|tertiary|0x06||21
polyline|highway|unclassified|0x07||22
polyline|highway|residential|0x07||22
polyline|highway|living_street|0x07||22
polyline|highway|minor|0x07||22
polyline|highway|service|0x08||22
# In most countries bus and taxiways may be used by cyclists, taxiway should be used for lanes for aeroplanes, but maybe someone misuses it for cabs and taxis.
